"","surp","y_lower","y_upper","y","delta","lang","model","linear"
"1177",17.1,12.5518662856995,16.2633051933157,14.6379103635031,-3.35622414018948,"he","mgpt_sc","linear"
"1178",17.2,12.6190570315484,16.3577712741836,14.7235121784943,-3.35622414018948,"he","mgpt_sc","linear"
"1179",17.3,12.6862477773974,16.4522373550514,14.8091139934856,-3.35622414018948,"he","mgpt_sc","linear"
"1180",17.4,12.7534385232463,16.5467034359193,14.8947158084768,-3.35622414018948,"he","mgpt_sc","linear"
"1181",17.5,12.8206292690953,16.6411695167871,14.9803176234681,-3.35622414018948,"he","mgpt_sc","linear"
"1182",17.6,12.8878200149442,16.735635597655,15.0659194384593,-3.35622414018948,"he","mgpt_sc","linear"
"1183",17.7,12.9550107607932,16.8301016785229,15.1515212534506,-3.35622414018948,"he","mgpt_sc","linear"
"1184",17.8,13.0222015066421,16.9245677593907,15.2371230684418,-3.35622414018948,"he","mgpt_sc","linear"
"1185",17.9,13.0893922524911,17.0190338402586,15.3227248834331,-3.35622414018948,"he","mgpt_sc","linear"
"1186",18,13.15658299834,17.1134999211264,15.4083266984243,-3.35622414018948,"he","mgpt_sc","linear"
"1187",18.1,13.223773744189,17.2079660019943,15.4939285134156,-3.35622414018948,"he","mgpt_sc","linear"
"1188",18.2,13.2909644900379,17.3024320828622,15.5795303284068,-3.35622414018948,"he","mgpt_sc","linear"
"1189",18.3,13.3581552358868,17.39689816373,15.665132143398,-3.35622414018948,"he","mgpt_sc","linear"
"1190",18.4,13.4253459817358,17.4913642445979,15.7507339583893,-3.35622414018948,"he","mgpt_sc","linear"
"1191",18.5,13.4925367275847,17.5858303254657,15.8363357733805,-3.35622414018948,"he","mgpt_sc","linear"
"1192",18.6,13.5597274734337,17.6802964063336,15.9219375883718,-3.35622414018948,"he","mgpt_sc","linear"
"1193",18.7,13.6269182192826,17.7747624872015,16.007539403363,-3.35622414018948,"he","mgpt_sc","linear"
"1194",18.8,13.6941089651316,17.8692285680693,16.0931412183543,-3.35622414018948,"he","mgpt_sc","linear"
"1195",18.9,13.7612997109805,17.9636946489372,16.1787430333455,-3.35622414018948,"he","mgpt_sc","linear"
"1196",19,13.8284904568295,18.0581607298051,16.2643448483368,-3.35622414018948,"he","mgpt_sc","linear"
"1197",19.1,13.8956812026784,18.1526268106729,16.349946663328,-3.35622414018948,"he","mgpt_sc","linear"
"1198",19.2,13.9628719485274,18.2470928915408,16.4355484783193,-3.35622414018948,"he","mgpt_sc","linear"
"1199",19.3,14.0300626943763,18.3415589724086,16.5211502933105,-3.35622414018948,"he","mgpt_sc","linear"
"1200",19.4,14.0972534402253,18.4360250532765,16.6067521083018,-3.35622414018948,"he","mgpt_sc","linear"
"1201",19.5,14.1644441860742,18.5304911341444,16.692353923293,-3.35622414018948,"he","mgpt_sc","linear"
"1202",19.6,14.2316349319231,18.6249572150122,16.7779557382843,-3.35622414018948,"he","mgpt_sc","linear"
"1203",19.7,14.2988256777721,18.7194232958801,16.8635575532755,-3.35622414018948,"he","mgpt_sc","linear"
"1204",19.8,14.366016423621,18.8138893767479,16.9491593682667,-3.35622414018948,"he","mgpt_sc","linear"
"1205",19.9,14.43320716947,18.9083554576158,17.034761183258,-3.35622414018948,"he","mgpt_sc","linear"
"1206",20,14.5003979153189,19.0028215384837,17.1203629982492,-3.35622414018948,"he","mgpt_sc","linear"
"1207",0,-0.876830596497052,1.06783259325717,0,-2.52355277106531,"it","mgpt_sc","linear"
"1208",0.1,-0.580022953674966,1.35873918716641,0.298222317175634,-2.52355277106531,"it","mgpt_sc","linear"
"1209",0.2,-0.283215310852881,1.64964578107565,0.596444634351268,-2.52355277106531,"it","mgpt_sc","linear"
"1210",0.3,0.0135923319692042,1.94055237498489,0.894666951526902,-2.52355277106531,"it","mgpt_sc","linear"
"1211",0.4,0.310399974791289,2.23255746674799,1.19288926870254,-2.52355277106531,"it","mgpt_sc","linear"
"1212",0.5,0.607207617613374,2.5286542563383,1.49111158587817,-2.52355277106531,"it","mgpt_sc","linear"
"1213",0.6,0.90401526043546,2.8247510459286,1.7893339030538,-2.52355277106531,"it","mgpt_sc","linear"
"1214",0.7,1.20082290325755,3.12084783551891,2.08755622022944,-2.52355277106531,"it","mgpt_sc","linear"
"1215",0.8,1.49514713738957,3.41694462510921,2.38577853740507,-2.52355277106531,"it","mgpt_sc","linear"
"1216",0.9,1.78896630744954,3.71304141469951,2.68400085458071,-2.52355277106531,"it","mgpt_sc","linear"
"1217",1,2.0827854775095,4.00913820428982,2.98222317175634,-2.52355277106531,"it","mgpt_sc","linear"
"1218",1.1,2.37660464756947,4.30523499388012,3.28044548893197,-2.52355277106531,"it","mgpt_sc","linear"
"1219",1.2,2.67042381762943,4.60133178347042,3.57866780610761,-2.52355277106531,"it","mgpt_sc","linear"
"1220",1.3,2.9642429876894,4.89742857306073,3.87689012328324,-2.52355277106531,"it","mgpt_sc","linear"
"1221",1.4,3.25806215774936,5.19352536265103,4.17511244045888,-2.52355277106531,"it","mgpt_sc","linear"
"1222",1.5,3.55188132780933,5.48962215224133,4.47333475763451,-2.52355277106531,"it","mgpt_sc","linear"
"1223",1.6,3.8457004978693,5.78571894183164,4.77155707481014,-2.52355277106531,"it","mgpt_sc","linear"
"1224",1.7,4.13951966792926,6.08181573142194,5.06977939198578,-2.52355277106531,"it","mgpt_sc","linear"
"1225",1.8,4.43333883798923,6.37791252101225,5.36800170916141,-2.52355277106531,"it","mgpt_sc","linear"
"1226",1.9,4.72715800804919,6.67400931060255,5.66622402633704,-2.52355277106531,"it","mgpt_sc","linear"
"1227",2,5.02097717810916,6.97010610019285,5.96444634351268,-2.52355277106531,"it","mgpt_sc","linear"
"1228",2.1,5.31479634816912,7.26620288978316,6.26266866068831,-2.52355277106531,"it","mgpt_sc","linear"
"1229",2.2,5.60861551822909,7.56229967937346,6.56089097786395,-2.52355277106531,"it","mgpt_sc","linear"
"1230",2.3,5.90243468828905,7.85839646896376,6.85911329503958,-2.52355277106531,"it","mgpt_sc","linear"
"1231",2.4,6.19625385834902,8.15449325855407,7.15733561221522,-2.52355277106531,"it","mgpt_sc","linear"
"1232",2.5,6.49007302840898,8.45059004814437,7.45555792939085,-2.52355277106531,"it","mgpt_sc","linear"
"1233",2.6,6.78389219846895,8.74668683773467,7.75378024656648,-2.52355277106531,"it","mgpt_sc","linear"
"1234",2.7,7.07771136852891,9.04278362732498,8.05200256374212,-2.52355277106531,"it","mgpt_sc","linear"
"1235",2.8,7.37153053858888,9.33888041691528,8.35022488091775,-2.52355277106531,"it","mgpt_sc","linear"
"1236",2.9,7.66534970864885,9.63497720650559,8.64844719809339,-2.52355277106531,"it","mgpt_sc","linear"
"1237",3,7.95916887870881,9.93107399609589,8.94666951526902,-2.52355277106531,"it","mgpt_sc","linear"
"1238",3.1,8.25298804876878,10.2298231797328,9.24489183244465,-2.52355277106531,"it","mgpt_sc","linear"
"1239",3.2,8.54383620004816,10.5312081454648,9.54311414962029,-2.52355277106531,"it","mgpt_sc","linear"
"1240",3.3,8.83406719822617,10.8325931111968,9.84133646679592,-2.52355277106531,"it","mgpt_sc","linear"
"1241",3.4,9.12429819640419,11.1339780769288,10.1395587839716,-2.52355277106531,"it","mgpt_sc","linear"
"1242",3.5,9.4145291945822,11.4353630426607,10.4377811011472,-2.52355277106531,"it","mgpt_sc","linear"
"1243",3.6,9.70476019276022,11.7367480083927,10.7360034183228,-2.52355277106531,"it","mgpt_sc","linear"
"1244",3.7,9.99499119093823,12.0381329741247,11.0342257354985,-2.52355277106531,"it","mgpt_sc","linear"
"1245",3.8,10.2852221891163,12.3395179398567,11.3324480526741,-2.52355277106531,"it","mgpt_sc","linear"
"1246",3.9,10.5754531872943,12.6409029055887,11.6306703698497,-2.52355277106531,"it","mgpt_sc","linear"
"1247",4,10.8656841854723,12.9422878713207,11.9288926870254,-2.52355277106531,"it","mgpt_sc","linear"
"1248",4.1,11.1559151836503,13.2436728370527,12.227115004201,-2.52355277106531,"it","mgpt_sc","linear"
"1249",4.2,11.4461461818283,13.5450578027847,12.5253373213766,-2.52355277106531,"it","mgpt_sc","linear"
"1250",4.3,11.7363771800063,13.8464427685167,12.8235596385523,-2.52355277106531,"it","mgpt_sc","linear"
"1251",4.4,12.0266081781843,14.1478277342487,13.1217819557279,-2.52355277106531,"it","mgpt_sc","linear"
"1252",4.5,12.3168391763624,14.4492126999807,13.4200042729035,-2.52355277106531,"it","mgpt_sc","linear"
"1253",4.6,12.6070701745404,14.7505976657127,13.7182265900792,-2.52355277106531,"it","mgpt_sc","linear"
"1254",4.7,12.8973011727184,15.0519826314447,14.0164489072548,-2.52355277106531,"it","mgpt_sc","linear"
"1255",4.8,13.1875321708964,15.3533675971767,14.3146712244304,-2.52355277106531,"it","mgpt_sc","linear"
"1256",4.9,13.4777631690744,15.6547525629087,14.6128935416061,-2.52355277106531,"it","mgpt_sc","linear"
"1257",5,13.7679941672524,15.9561375286407,14.9111158587817,-2.52355277106531,"it","mgpt_sc","linear"
"1258",5.1,14.0582251654305,16.2575224943727,15.2093381759573,-2.52355277106531,"it","mgpt_sc","linear"
"1259",5.2,14.3484561636085,16.5640074542691,15.507560493133,-2.52355277106531,"it","mgpt_sc","linear"
"1260",5.3,14.6386871617865,16.8712933088119,15.8057828103086,-2.52355277106531,"it","mgpt_sc","linear"
"1261",5.4,14.9289181599645,17.1785791633547,16.1040051274842,-2.52355277106531,"it","mgpt_sc","linear"
"1262",5.5,15.2191491581425,17.4858650178975,16.4022274446599,-2.52355277106531,"it","mgpt_sc","linear"
"1263",5.6,15.5093801563205,17.7931508724403,16.7004497618355,-2.52355277106531,"it","mgpt_sc","linear"
"1264",5.7,15.7996111544985,18.1004367269831,16.9986720790111,-2.52355277106531,"it","mgpt_sc","linear"
"1265",5.8,16.0898421526766,18.4077225815259,17.2968943961868,-2.52355277106531,"it","mgpt_sc","linear"
"1266",5.9,16.3800731508546,18.7150084360686,17.5951167133624,-2.52355277106531,"it","mgpt_sc","linear"
"1267",6,16.6703041490326,19.0222942906114,17.893339030538,-2.52355277106531,"it","mgpt_sc","linear"
"1268",6.1,16.9605351472106,19.3295801451542,18.1915613477137,-2.52355277106531,"it","mgpt_sc","linear"
"1269",6.2,17.2507661453886,19.636865999697,18.4897836648893,-2.52355277106531,"it","mgpt_sc","linear"
"1270",6.3,17.5409971435666,19.9441518542398,18.7880059820649,-2.52355277106531,"it","mgpt_sc","linear"
"1271",6.4,17.8312281417447,20.2598348929121,19.0862282992406,-2.52355277106531,"it","mgpt_sc","linear"
"1272",6.5,18.1214591399227,20.5762569661841,19.3844506164162,-2.52355277106531,"it","mgpt_sc","linear"
"1273",6.6,18.4116901381007,20.892679039456,19.6826729335918,-2.52355277106531,"it","mgpt_sc","linear"
"1274",6.7,18.7019211362787,21.2091011127279,19.9808952507675,-2.52355277106531,"it","mgpt_sc","linear"
"1275",6.8,18.9921521344567,21.5255231859998,20.2791175679431,-2.52355277106531,"it","mgpt_sc","linear"
"1276",6.9,19.2823831326347,21.8419452592718,20.5773398851187,-2.52355277106531,"it","mgpt_sc","linear"
"1277",7,19.5726141308127,22.1583673325437,20.8755622022944,-2.52355277106531,"it","mgpt_sc","linear"
"1278",7.1,19.8628451289908,22.4747894058156,21.17378451947,-2.52355277106531,"it","mgpt_sc","linear"
"1279",7.2,20.1530761271688,22.7912114790875,21.4720068366456,-2.52355277106531,"it","mgpt_sc","linear"
"1280",7.3,20.4433071253468,23.1076335523594,21.7702291538213,-2.52355277106531,"it","mgpt_sc","linear"
"1281",7.4,20.7335381235248,23.4240556256314,22.0684514709969,-2.52355277106531,"it","mgpt_sc","linear"
"1282",7.5,21.0237691217028,23.7404776989033,22.3666737881725,-2.52355277106531,"it","mgpt_sc","linear"
"1283",7.6,21.3140001198808,24.0568997721752,22.6648961053482,-2.52355277106531,"it","mgpt_sc","linear"
"1284",7.7,21.6042311180589,24.3733218454471,22.9631184225238,-2.52355277106531,"it","mgpt_sc","linear"
"1285",7.8,21.8944621162369,24.689743918719,23.2613407396995,-2.52355277106531,"it","mgpt_sc","linear"
"1286",7.9,22.1846931144149,25.006165991991,23.5595630568751,-2.52355277106531,"it","mgpt_sc","linear"
"1287",8,22.4749241125929,25.3225880652629,23.8577853740507,-2.52355277106531,"it","mgpt_sc","linear"
"1288",8.1,22.7651551107709,25.6390101385348,24.1560076912263,-2.52355277106531,"it","mgpt_sc","linear"
"1289",8.2,23.0549919346562,25.9554322118067,24.454230008402,-2.52355277106531,"it","mgpt_sc","linear"
"1290",8.3,23.3446346366507,26.2718542850786,24.7524523255776,-2.52355277106531,"it","mgpt_sc","linear"
"1291",8.4,23.6342773386453,26.5882763583506,25.0506746427533,-2.52355277106531,"it","mgpt_sc","linear"
"1292",8.5,23.9239200406398,26.9046984316225,25.3488969599289,-2.52355277106531,"it","mgpt_sc","linear"
"1293",8.6,24.2135627426344,27.2211205048944,25.6471192771045,-2.52355277106531,"it","mgpt_sc","linear"
"1294",8.7,24.5032054446289,27.5375425781663,25.9453415942802,-2.52355277106531,"it","mgpt_sc","linear"
"1295",8.8,24.7928481466234,27.8539646514383,26.2435639114558,-2.52355277106531,"it","mgpt_sc","linear"
"1296",8.9,25.082490848618,28.1703867247102,26.5417862286314,-2.52355277106531,"it","mgpt_sc","linear"
"1297",9,25.3721335506125,28.4868087979821,26.8400085458071,-2.52355277106531,"it","mgpt_sc","linear"
"1298",9.1,25.6617762526071,28.803230871254,27.1382308629827,-2.52355277106531,"it","mgpt_sc","linear"
"1299",9.2,25.9514189546016,29.1196529445259,27.4364531801583,-2.52355277106531,"it","mgpt_sc","linear"
"1300",9.3,26.2410616565962,29.4360750177979,27.734675497334,-2.52355277106531,"it","mgpt_sc","linear"
"1301",9.4,26.5307043585907,29.7524970910698,28.0328978145096,-2.52355277106531,"it","mgpt_sc","linear"
"1302",9.5,26.8203470605853,30.0689191643417,28.3311201316852,-2.52355277106531,"it","mgpt_sc","linear"
"1303",9.6,27.1099897625798,30.3853412376136,28.6293424488609,-2.52355277106531,"it","mgpt_sc","linear"
"1304",9.7,27.3996324645744,30.7017633108855,28.9275647660365,-2.52355277106531,"it","mgpt_sc","linear"
"1305",9.8,27.6892751665689,31.0181853841575,29.2257870832121,-2.52355277106531,"it","mgpt_sc","linear"
"1306",9.9,27.9789178685634,31.3346074574294,29.5240094003878,-2.52355277106531,"it","mgpt_sc","linear"
"1307",10,28.268560570558,31.6510295307013,29.8222317175634,-2.52355277106531,"it","mgpt_sc","linear"
"1308",10.1,28.5582032725525,31.9674516039732,30.120454034739,-2.52355277106531,"it","mgpt_sc","linear"
"1309",10.2,28.8478459745471,32.2838736772452,30.4186763519147,-2.52355277106531,"it","mgpt_sc","linear"
"1310",10.3,29.1374886765416,32.6002957505171,30.7168986690903,-2.52355277106531,"it","mgpt_sc","linear"
"1311",10.4,29.4271313785362,32.916717823789,31.0151209862659,-2.52355277106531,"it","mgpt_sc","linear"
"1312",10.5,29.7167740805307,33.2331398970609,31.3133433034416,-2.52355277106531,"it","mgpt_sc","linear"
"1313",10.6,30.0064167825253,33.5495619703328,31.6115656206172,-2.52355277106531,"it","mgpt_sc","linear"
"1314",10.7,30.2960594845198,33.8659840436048,31.9097879377928,-2.52355277106531,"it","mgpt_sc","linear"
"1315",10.8,30.5857021865143,34.1824061168767,32.2080102549685,-2.52355277106531,"it","mgpt_sc","linear"
"1316",10.9,30.8753448885089,34.4988281901486,32.5062325721441,-2.52355277106531,"it","mgpt_sc","linear"
"1317",11,31.1649875905034,34.8152502634205,32.8044548893197,-2.52355277106531,"it","mgpt_sc","linear"
"1318",11.1,31.454630292498,35.1335306873337,33.1026772064954,-2.52355277106531,"it","mgpt_sc","linear"
"1319",11.2,31.7442729944925,35.4532057704816,33.400899523671,-2.52355277106531,"it","mgpt_sc","linear"
"1320",11.3,32.0339156964871,35.7728808536294,33.6991218408466,-2.52355277106531,"it","mgpt_sc","linear"
"1321",11.4,32.3235583984816,36.0925559367773,33.9973441580223,-2.52355277106531,"it","mgpt_sc","linear"
"1322",11.5,32.6132011004762,36.4122310199252,34.2955664751979,-2.52355277106531,"it","mgpt_sc","linear"
"1323",11.6,32.9028438024707,36.7319061030731,34.5937887923735,-2.52355277106531,"it","mgpt_sc","linear"
"1324",11.7,33.1924865044653,37.051581186221,34.8920111095492,-2.52355277106531,"it","mgpt_sc","linear"
"1325",11.8,33.4821292064598,37.3712562693688,35.1902334267248,-2.52355277106531,"it","mgpt_sc","linear"
"1326",11.9,33.7717719084543,37.6909313525167,35.4884557439004,-2.52355277106531,"it","mgpt_sc","linear"
"1327",12,34.0614146104489,38.0106064356646,35.7866780610761,-2.52355277106531,"it","mgpt_sc","linear"
"1328",12.1,34.3510573124434,38.3302815188125,36.0849003782517,-2.52355277106531,"it","mgpt_sc","linear"
"1329",12.2,34.640700014438,38.6499566019603,36.3831226954273,-2.52355277106531,"it","mgpt_sc","linear"
"1330",12.3,34.9303427164325,38.9696316851082,36.681345012603,-2.52355277106531,"it","mgpt_sc","linear"
"1331",12.4,35.2199854184271,39.2893067682561,36.9795673297786,-2.52355277106531,"it","mgpt_sc","linear"
"1332",12.5,35.5096281204216,39.608981851404,37.2777896469542,-2.52355277106531,"it","mgpt_sc","linear"
"1333",12.6,35.7992708224162,39.9286569345518,37.5760119641299,-2.52355277106531,"it","mgpt_sc","linear"
"1334",12.7,36.0889135244107,40.2483320176997,37.8742342813055,-2.52355277106531,"it","mgpt_sc","linear"
"1335",12.8,36.3785562264052,40.5680071008476,38.1724565984812,-2.52355277106531,"it","mgpt_sc","linear"
"1336",12.9,36.6681989283998,40.8876821839955,38.4706789156568,-2.52355277106531,"it","mgpt_sc","linear"
"1337",13,36.9578416303943,41.2073572671433,38.7689012328324,-2.52355277106531,"it","mgpt_sc","linear"
"1338",13.1,37.2474843323889,41.5270323502912,39.0671235500081,-2.52355277106531,"it","mgpt_sc","linear"
"1339",13.2,37.5371270343834,41.8467074334391,39.3653458671837,-2.52355277106531,"it","mgpt_sc","linear"
"1340",13.3,37.826769736378,42.166382516587,39.6635681843593,-2.52355277106531,"it","mgpt_sc","linear"
"1341",13.4,38.1164124383725,42.4860575997348,39.961790501535,-2.52355277106531,"it","mgpt_sc","linear"
"1342",13.5,38.406055140367,42.8057326828827,40.2600128187106,-2.52355277106531,"it","mgpt_sc","linear"
"1343",13.6,38.6956978423616,43.1254077660306,40.5582351358862,-2.52355277106531,"it","mgpt_sc","linear"
"1344",13.7,38.9853405443561,43.4450828491785,40.8564574530619,-2.52355277106531,"it","mgpt_sc","linear"
"1345",13.8,39.2749832463507,43.7647579323264,41.1546797702375,-2.52355277106531,"it","mgpt_sc","linear"
"1346",13.9,39.5646259483452,44.0844330154742,41.4529020874131,-2.52355277106531,"it","mgpt_sc","linear"
"1347",14,39.8542686503398,44.4041080986221,41.7511244045888,-2.52355277106531,"it","mgpt_sc","linear"
"1348",14.1,40.1439113523343,44.72378318177,42.0493467217644,-2.52355277106531,"it","mgpt_sc","linear"
"1349",14.2,40.4335540543289,45.0434582649179,42.34756903894,-2.52355277106531,"it","mgpt_sc","linear"
"1350",14.3,40.7231967563234,45.3631333480657,42.6457913561157,-2.52355277106531,"it","mgpt_sc","linear"
"1351",14.4,41.012839458318,45.6828084312136,42.9440136732913,-2.52355277106531,"it","mgpt_sc","linear"
"1352",14.5,41.3024821603125,46.0024835143615,43.2422359904669,-2.52355277106531,"it","mgpt_sc","linear"
"1353",14.6,41.592124862307,46.3221585975094,43.5404583076426,-2.52355277106531,"it","mgpt_sc","linear"
"1354",14.7,41.8817675643016,46.6418336806573,43.8386806248182,-2.52355277106531,"it","mgpt_sc","linear"
"1355",14.8,42.1714102662961,46.9615087638051,44.1369029419938,-2.52355277106531,"it","mgpt_sc","linear"
"1356",14.9,42.4610529682907,47.281183846953,44.4351252591695,-2.52355277106531,"it","mgpt_sc","linear"
"1357",15,42.7506956702852,47.6008589301009,44.7333475763451,-2.52355277106531,"it","mgpt_sc","linear"
"1358",15.1,43.0403383722798,47.9205340132488,45.0315698935207,-2.52355277106531,"it","mgpt_sc","linear"
"1359",15.2,43.3299810742743,48.2402090963966,45.3297922106964,-2.52355277106531,"it","mgpt_sc","linear"
"1360",15.3,43.6196237762689,48.5598841795445,45.628014527872,-2.52355277106531,"it","mgpt_sc","linear"
"1361",15.4,43.9092664782634,48.8795592626924,45.9262368450476,-2.52355277106531,"it","mgpt_sc","linear"
"1362",15.5,44.1985452100483,49.1992343458403,46.2244591622233,-2.52355277106531,"it","mgpt_sc","linear"
"1363",15.6,44.4869096473134,49.5189094289881,46.5226814793989,-2.52355277106531,"it","mgpt_sc","linear"
"1364",15.7,44.7752740845785,49.838584512136,46.8209037965745,-2.52355277106531,"it","mgpt_sc","linear"
"1365",15.8,45.0636385218435,50.1582595952839,47.1191261137502,-2.52355277106531,"it","mgpt_sc","linear"
"1366",15.9,45.3520029591086,50.4779346784318,47.4173484309258,-2.52355277106531,"it","mgpt_sc","linear"
"1367",16,45.6403673963736,50.7976097615797,47.7155707481014,-2.52355277106531,"it","mgpt_sc","linear"
"1368",16.1,45.9287318336387,51.1172848447275,48.0137930652771,-2.52355277106531,"it","mgpt_sc","linear"
"1369",16.2,46.2170962709038,51.4369599278754,48.3120153824527,-2.52355277106531,"it","mgpt_sc","linear"
"1370",16.3,46.5054607081688,51.7566350110233,48.6102376996283,-2.52355277106531,"it","mgpt_sc","linear"
"1371",16.4,46.7938251454339,52.0763100941712,48.908460016804,-2.52355277106531,"it","mgpt_sc","linear"
"1372",16.5,47.082189582699,52.395985177319,49.2066823339796,-2.52355277106531,"it","mgpt_sc","linear"
"1373",16.6,47.370554019964,52.7156602604669,49.5049046511552,-2.52355277106531,"it","mgpt_sc","linear"
"1374",16.7,47.6589184572291,53.0353353436148,49.8031269683309,-2.52355277106531,"it","mgpt_sc","linear"
"1375",16.8,47.9472828944942,53.3550104267627,50.1013492855065,-2.52355277106531,"it","mgpt_sc","linear"
"1376",16.9,48.2356473317592,53.6746855099106,50.3995716026822,-2.52355277106531,"it","mgpt_sc","linear"
"1377",17,48.5240117690243,53.9943605930584,50.6977939198578,-2.52355277106531,"it","mgpt_sc","linear"
"1378",17.1,48.8123762062894,54.3140356762063,50.9960162370334,-2.52355277106531,"it","mgpt_sc","linear"
"1379",17.2,49.1007406435544,54.6337107593542,51.294238554209,-2.52355277106531,"it","mgpt_sc","linear"
"1380",17.3,49.3891050808195,54.9533858425021,51.5924608713847,-2.52355277106531,"it","mgpt_sc","linear"
"1381",17.4,49.6774695180846,55.2730609256499,51.8906831885603,-2.52355277106531,"it","mgpt_sc","linear"
"1382",17.5,49.9658339553496,55.5927360087978,52.1889055057359,-2.52355277106531,"it","mgpt_sc","linear"
"1383",17.6,50.2541983926147,55.9124110919457,52.4871278229116,-2.52355277106531,"it","mgpt_sc","linear"
"1384",17.7,50.5425628298798,56.2320861750936,52.7853501400872,-2.52355277106531,"it","mgpt_sc","linear"
"1385",17.8,50.8309272671448,56.5517612582414,53.0835724572628,-2.52355277106531,"it","mgpt_sc","linear"
"1386",17.9,51.115789748974,56.8714363413893,53.3817947744385,-2.52355277106531,"it","mgpt_sc","linear"
"1387",18,51.3985593285495,57.1911114245372,53.6800170916141,-2.52355277106531,"it","mgpt_sc","linear"
"1388",18.1,51.6813289081249,57.5107865076851,53.9782394087898,-2.52355277106531,"it","mgpt_sc","linear"
"1389",18.2,51.9640984877003,57.8304615908329,54.2764617259654,-2.52355277106531,"it","mgpt_sc","linear"
"1390",18.3,52.2468680672758,58.1501366739808,54.574684043141,-2.52355277106531,"it","mgpt_sc","linear"
"1391",18.4,52.5296376468512,58.4698117571287,54.8729063603167,-2.52355277106531,"it","mgpt_sc","linear"
"1392",18.5,52.8124072264267,58.7894868402766,55.1711286774923,-2.52355277106531,"it","mgpt_sc","linear"
"1393",18.6,53.0951768060021,59.1091619234245,55.4693509946679,-2.52355277106531,"it","mgpt_sc","linear"
"1394",18.7,53.3779463855775,59.4288370065723,55.7675733118435,-2.52355277106531,"it","mgpt_sc","linear"
"1395",18.8,53.6607159651529,59.7485120897202,56.0657956290192,-2.52355277106531,"it","mgpt_sc","linear"
"1396",18.9,53.9434855447284,60.0681871728681,56.3640179461948,-2.52355277106531,"it","mgpt_sc","linear"
"1397",19,54.2262551243038,60.387862256016,56.6622402633705,-2.52355277106531,"it","mgpt_sc","linear"
"1398",19.1,54.5090247038792,60.7075373391638,56.9604625805461,-2.52355277106531,"it","mgpt_sc","linear"
"1399",19.2,54.7917942834547,61.0272124223117,57.2586848977217,-2.52355277106531,"it","mgpt_sc","linear"
"1400",19.3,55.0745638630301,61.3468875054596,57.5569072148974,-2.52355277106531,"it","mgpt_sc","linear"
"1401",19.4,55.3573334426056,61.6665625886075,57.855129532073,-2.52355277106531,"it","mgpt_sc","linear"
"1402",19.5,55.640103022181,61.9862376717553,58.1533518492486,-2.52355277106531,"it","mgpt_sc","linear"
"1403",19.6,55.9228726017564,62.3059127549032,58.4515741664243,-2.52355277106531,"it","mgpt_sc","linear"
"1404",19.7,56.2056421813319,62.6255878380511,58.7497964835999,-2.52355277106531,"it","mgpt_sc","linear"
"1405",19.8,56.4884117609073,62.945262921199,59.0480188007755,-2.52355277106531,"it","mgpt_sc","linear"
"1406",19.9,56.7711813404827,63.2649380043469,59.3462411179512,-2.52355277106531,"it","mgpt_sc","linear"
"1407",20,57.0539509200581,63.5846130874947,59.6444634351268,-2.52355277106531,"it","mgpt_sc","linear"
"1408",0,-1.57865736947338,1.51218633650301,0,-7.16072958176072,"ko","mgpt_sc","linear"
"1409",0.1,-1.39256764264475,1.68013625387746,0.183876229028311,-7.16072958176072,"ko","mgpt_sc","linear"
"1410",0.2,-1.20647791581613,1.84808617125191,0.367752458056622,-7.16072958176072,"ko","mgpt_sc","linear"
"1411",0.3,-1.02038818898751,2.01603608862636,0.551628687084934,-7.16072958176072,"ko","mgpt_sc","linear"
"1412",0.4,-0.834298462158881,2.18398600600081,0.735504916113245,-7.16072958176072,"ko","mgpt_sc","linear"
"1413",0.5,-0.648208735330257,2.35193592337526,0.919381145141555,-7.16072958176072,"ko","mgpt_sc","linear"
"1414",0.6,-0.462119008501633,2.52284656170449,1.10325737416987,-7.16072958176072,"ko","mgpt_sc","linear"
"1415",0.7,-0.276029281673008,2.69612002046328,1.28713360319818,-7.16072958176072,"ko","mgpt_sc","linear"
"1416",0.8,-0.0899395548443849,2.86939347922207,1.47100983222649,-7.16072958176072,"ko","mgpt_sc","linear"
"1417",0.9,0.0961501719842408,3.04266693798085,1.6548860612548,-7.16072958176072,"ko","mgpt_sc","linear"
"1418",1,0.282239898812866,3.21594039673964,1.83876229028311,-7.16072958176072,"ko","mgpt_sc","linear"
"1419",1.1,0.468329625641489,3.38921385549843,2.02263851931142,-7.16072958176072,"ko","mgpt_sc","linear"
"1420",1.2,0.654419352470114,3.56248731425722,2.20651474833973,-7.16072958176072,"ko","mgpt_sc","linear"
"1421",1.3,0.840509079298737,3.73576077301601,2.39039097736804,-7.16072958176072,"ko","mgpt_sc","linear"
"1422",1.4,1.02659880612736,3.90903423177479,2.57426720639636,-7.16072958176072,"ko","mgpt_sc","linear"
"1423",1.5,1.21268853295599,4.08230769053358,2.75814343542467,-7.16072958176072,"ko","mgpt_sc","linear"
"1424",1.6,1.39877825978461,4.25558114929237,2.94201966445298,-7.16072958176072,"ko","mgpt_sc","linear"
"1425",1.7,1.58486798661324,4.42885460805116,3.12589589348129,-7.16072958176072,"ko","mgpt_sc","linear"
"1426",1.8,1.77095771344186,4.60212806680995,3.3097721225096,-7.16072958176072,"ko","mgpt_sc","linear"
