"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"1964",15.4,29.3427302638869,39.8723624064864,34.2089181009721,15.4238444755755,"tr","long","non-linear"
"1965",15.5,29.4585830237791,39.9641684280986,34.3566264716674,15.4238444755755,"tr","long","non-linear"
"1966",15.6,29.5737043616551,40.0508798462867,34.5028062087735,15.4238444755755,"tr","long","non-linear"
"1967",15.7,29.6881005384241,40.1325402704136,34.6474703972611,15.4238444755755,"tr","long","non-linear"
"1968",15.8,29.8017778149948,40.2091933098422,34.7906321221011,15.4238444755755,"tr","long","non-linear"
"1969",15.9,29.9147424522763,40.2808825739355,34.9323044682643,15.4238444755755,"tr","long","non-linear"
"1970",16,30.0270007111774,40.3476516720564,35.0725005207215,15.4238444755755,"tr","long","non-linear"
"1971",16.1,30.1385588526072,40.4095442135679,35.2112333644434,15.4238444755755,"tr","long","non-linear"
"1972",16.2,30.2494231374747,40.4666038078329,35.3485160844009,15.4238444755755,"tr","long","non-linear"
"1973",16.3,30.3595998266886,40.5188740642144,35.4843617655647,15.4238444755755,"tr","long","non-linear"
"1974",16.4,30.4690951811581,40.5663985920754,35.6187834929057,15.4238444755755,"tr","long","non-linear"
"1975",16.5,30.577915461792,40.6092210007787,35.7517943513946,15.4238444755755,"tr","long","non-linear"
"1976",16.6,30.6860669294993,40.6473848996874,35.8834074260022,15.4238444755755,"tr","long","non-linear"
"1977",16.7,30.7935558451889,40.6809338981643,36.0136358016993,15.4238444755755,"tr","long","non-linear"
"1978",16.8,30.9003884697699,40.7099116055724,36.1424925634568,15.4238444755755,"tr","long","non-linear"
"1979",16.9,31.0065710641511,40.7343616312748,36.2699907962453,15.4238444755755,"tr","long","non-linear"
"1980",17,31.1121098892414,40.8982600461183,36.3961435850358,15.4238444755755,"tr","long","non-linear"
"1981",17.1,31.2170112059499,41.1130743470899,36.5209640147989,15.4238444755755,"tr","long","non-linear"
"1982",17.2,31.293890878004,41.3272605261074,36.6444651705055,15.4238444755755,"tr","long","non-linear"
"1983",17.3,31.2819839020865,41.5408248130797,36.7666601371265,15.4238444755755,"tr","long","non-linear"
"1984",17.4,31.2678623242302,41.7537734379161,36.8875619996325,15.4238444755755,"tr","long","non-linear"
