"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"1985",17.5,36.5273880598796,59.1311869987239,47.3898989752234,-7.08531308991549,"tr","short","linear"
"1986",17.6,36.7528082317396,59.4697741603955,47.660698397939,-7.08531308991549,"tr","short","linear"
"1987",17.7,36.9782284035995,59.808361322067,47.9314978206546,-7.08531308991549,"tr","short","linear"
"1988",17.8,37.2036485754595,60.1469484837386,48.2022972433701,-7.08531308991549,"tr","short","linear"
"1989",17.9,37.4290687473194,60.4855356454101,48.4730966660857,-7.08531308991549,"tr","short","linear"
"1990",18,37.6544889191793,60.8241228070817,48.7438960888013,-7.08531308991549,"tr","short","linear"
"1991",18.1,37.8799090910393,61.1627099687532,49.0146955115168,-7.08531308991549,"tr","short","linear"
"1992",18.2,38.1053292628992,61.5012971304248,49.2854949342324,-7.08531308991549,"tr","short","linear"
"1993",18.3,38.3307494347591,61.8398842920963,49.556294356948,-7.08531308991549,"tr","short","linear"
"1994",18.4,38.5561696066191,62.1784714537679,49.8270937796635,-7.08531308991549,"tr","short","linear"
"1995",18.5,38.781589778479,62.5170586154394,50.0978932023791,-7.08531308991549,"tr","short","linear"
"1996",18.6,39.0070099503389,62.8556457771109,50.3686926250946,-7.08531308991549,"tr","short","linear"
"1997",18.7,39.2324301221988,63.1942329387825,50.6394920478102,-7.08531308991549,"tr","short","linear"
"1998",18.8,39.4578502940588,63.532820100454,50.9102914705258,-7.08531308991549,"tr","short","linear"
"1999",18.9,39.6832704659187,63.8714072621256,51.1810908932413,-7.08531308991549,"tr","short","linear"
"2000",19,39.9086906377786,64.2099944237971,51.4518903159569,-7.08531308991549,"tr","short","linear"
"2001",19.1,40.1341108096386,64.5485815854687,51.7226897386725,-7.08531308991549,"tr","short","linear"
"2002",19.2,40.3595309814985,64.8871687471402,51.993489161388,-7.08531308991549,"tr","short","linear"
"2003",19.3,40.5849511533585,65.2257559088118,52.2642885841036,-7.08531308991549,"tr","short","linear"
"2004",19.4,40.8103713252184,65.5643430704833,52.5350880068192,-7.08531308991549,"tr","short","linear"
"2005",19.5,41.0357914970783,65.9029302321548,52.8058874295347,-7.08531308991549,"tr","short","linear"
"2006",19.6,41.2612116689382,66.2415173938264,53.0766868522503,-7.08531308991549,"tr","short","linear"
"2007",19.7,41.4866318407982,66.580104555498,53.3474862749658,-7.08531308991549,"tr","short","linear"
