"","prev_surp","y_lower","y_upper","y","delta","lang","model","linear"
"3684",6.5,3.44297896647045,7.91969721909358,4.99628740248752,4.5864067461203,"ko","monot_all","non-linear"
"3685",6.6,3.5104361047914,8.00032662582355,5.07072989995206,4.5864067461203,"ko","monot_all","non-linear"
"3686",6.7,3.57727347454833,8.05180924063559,5.13905430005131,4.5864067461203,"ko","monot_all","non-linear"
"3687",6.8,3.64351702809259,8.07571353386499,5.20157630561174,4.5864067461203,"ko","monot_all","non-linear"
"3688",6.9,3.70919450419625,8.07374447678569,5.25863964233568,4.5864067461203,"ko","monot_all","non-linear"
"3689",7,3.77433364163134,8.04760704067164,5.31058803592542,4.5864067461203,"ko","monot_all","non-linear"
"3690",7.1,3.83896217916991,7.99900619679678,5.3577652120833,4.5864067461203,"ko","monot_all","non-linear"
"3691",7.2,3.90310785558399,7.92964691643505,5.40051489651161,4.5864067461203,"ko","monot_all","non-linear"
"3692",7.3,3.96679840964564,7.84123417086041,5.43918081491268,4.5864067461203,"ko","monot_all","non-linear"
"3693",7.4,4.03006158012689,7.73547293134679,5.47410669298881,4.5864067461203,"ko","monot_all","non-linear"
"3694",7.5,4.09292510579979,7.61406816916815,5.50563625644232,4.5864067461203,"ko","monot_all","non-linear"
"3695",7.6,4.15541672543637,7.47872485559842,5.53411323097553,4.5864067461203,"ko","monot_all","non-linear"
"3696",7.7,4.21756417780869,7.33114796191156,5.55988134229074,4.5864067461203,"ko","monot_all","non-linear"
"3697",7.8,4.27939520168878,7.1730424593815,5.58328431609027,4.5864067461203,"ko","monot_all","non-linear"
"3698",7.9,4.34093753584869,7.0061133192822,5.60466587807644,4.5864067461203,"ko","monot_all","non-linear"
"3699",8,4.40221891906046,6.83206551288759,5.62436975395156,4.5864067461203,"ko","monot_all","non-linear"
"3700",8.1,4.46326709009613,6.65260401147164,5.64273966941793,4.5864067461203,"ko","monot_all","non-linear"
"3701",8.2,4.52410978772775,6.50235476636512,5.66011935017788,4.5864067461203,"ko","monot_all","non-linear"
"3702",8.3,4.58477475072735,6.38990250891138,5.67685252193372,4.5864067461203,"ko","monot_all","non-linear"
"3703",8.4,4.64528971786699,6.40875579010549,5.69328291038776,4.5864067461203,"ko","monot_all","non-linear"
"3704",8.5,4.70568242791869,6.45948115308093,5.70975424124231,4.5864067461203,"ko","monot_all","non-linear"
"3705",8.6,4.76598061965452,6.53477050610804,5.72661024019969,4.5864067461203,"ko","monot_all","non-linear"
"3706",8.7,4.8262120318465,6.60925385385361,5.74419463296222,4.5864067461203,"ko","monot_all","non-linear"
"3707",8.8,4.88640440326669,6.68292428283615,5.76285114523219,4.5864067461203,"ko","monot_all","non-linear"
"3708",8.9,4.92110433704269,6.75577487957419,5.78292350271194,4.5864067461203,"ko","monot_all","non-linear"
"3709",9,4.93044501446414,6.82779873058626,5.80475543110377,4.5864067461203,"ko","monot_all","non-linear"
"3710",9.1,4.90450666807702,6.89898892239089,5.82869065610999,4.5864067461203,"ko","monot_all","non-linear"
"3711",9.2,4.80884540883498,6.96933854150659,5.85507290343292,4.5864067461203,"ko","monot_all","non-linear"
"3712",9.3,4.69736796388625,7.0388409843987,5.88423788714795,4.5864067461203,"ko","monot_all","non-linear"
"3713",9.4,4.60155234400334,7.10749760341118,5.91631567465023,4.5864067461203,"ko","monot_all","non-linear"
"3714",9.5,4.52098134672874,7.17531819534666,5.95121805764635,4.5864067461203,"ko","monot_all","non-linear"
"3715",9.6,4.45518598339749,7.24231296477938,5.98884628760142,4.5864067461203,"ko","monot_all","non-linear"
"3716",9.7,4.40369726534466,7.30849211628359,6.02910161598058,4.5864067461203,"ko","monot_all","non-linear"
"3717",9.8,4.36604620390528,7.37386585443354,6.07188529424896,4.5864067461203,"ko","monot_all","non-linear"
"3718",9.9,4.3417638104144,7.43844438380346,6.11709857387169,4.5864067461203,"ko","monot_all","non-linear"
"3719",10,4.33038109620707,7.50223790896763,6.1646427063139,4.5864067461203,"ko","monot_all","non-linear"
"3720",10.1,4.33142907261833,7.56525663450027,6.21441894304073,4.5864067461203,"ko","monot_all","non-linear"
"3721",10.2,4.34443875098325,7.62751076497563,6.2663285355173,4.5864067461203,"ko","monot_all","non-linear"
"3722",10.3,4.36894114263685,7.68901050496797,6.32027273520875,4.5864067461203,"ko","monot_all","non-linear"
"3723",10.4,4.4044672589142,7.74976605905153,6.3761527935802,4.5864067461203,"ko","monot_all","non-linear"
"3724",10.5,4.45054811115033,7.80978763180056,6.43386996209679,4.5864067461203,"ko","monot_all","non-linear"
"3725",10.6,4.50671471068031,7.86908542778931,6.49332549222365,4.5864067461203,"ko","monot_all","non-linear"
"3726",10.7,4.57249806883916,7.92766965159202,6.55442063542591,4.5864067461203,"ko","monot_all","non-linear"
"3727",10.8,4.64742919696195,7.98555050778294,6.61705664316869,4.5864067461203,"ko","monot_all","non-linear"
"3728",10.9,4.73103910638372,8.04273820093632,6.68113476691714,4.5864067461203,"ko","monot_all","non-linear"
"3729",11,4.82285880843951,8.0992429356264,6.74655625813638,4.5864067461203,"ko","monot_all","non-linear"
"3730",11.1,4.92241931446439,8.15507491642744,6.81322236829154,4.5864067461203,"ko","monot_all","non-linear"
"3731",11.2,5.02925163579338,8.21024434791368,6.88103434884775,4.5864067461203,"ko","monot_all","non-linear"
"3732",11.3,5.13701163182485,8.26476143465937,6.94989345127015,4.5864067461203,"ko","monot_all","non-linear"
"3733",11.4,5.23398884231477,8.31863638123875,7.01970092702387,4.5864067461203,"ko","monot_all","non-linear"
"3734",11.5,5.33555674571009,8.37187939222608,7.09035802757403,4.5864067461203,"ko","monot_all","non-linear"
"3735",11.6,5.44134945839692,8.4245006721956,7.16176600438577,4.5864067461203,"ko","monot_all","non-linear"
"3736",11.7,5.55100109676136,8.47651042572156,7.23382610892422,4.5864067461203,"ko","monot_all","non-linear"
"3737",11.8,5.66414577718954,8.5279188573782,7.30643959265451,4.5864067461203,"ko","monot_all","non-linear"
"3738",11.9,5.78041761606755,8.57873617173978,7.37950770704177,4.5864067461203,"ko","monot_all","non-linear"
"3739",12,5.89945072978151,8.62897257338054,7.45293170355113,4.5864067461203,"ko","monot_all","non-linear"
"3740",12.1,6.02087923471753,8.67863826687472,7.52661283364772,4.5864067461203,"ko","monot_all","non-linear"
"3741",12.2,6.14433724726172,8.72774345679658,7.60045234879667,4.5864067461203,"ko","monot_all","non-linear"
"3742",12.3,6.26945888380018,8.77629834772037,7.67435150046312,4.5864067461203,"ko","monot_all","non-linear"
"3743",12.4,6.39587826071903,8.82431314422032,7.7482115401122,4.5864067461203,"ko","monot_all","non-linear"
"3744",12.5,6.52322949440437,8.88803938309616,7.82193371920903,4.5864067461203,"ko","monot_all","non-linear"
"3745",12.6,6.65114670124233,8.96590639332192,7.89541928921875,4.5864067461203,"ko","monot_all","non-linear"
"3746",12.7,6.77926399761899,9.04323378386493,7.96856950160648,4.5864067461203,"ko","monot_all","non-linear"
"3747",12.8,6.90721549992048,9.11992685661919,8.04128560783737,4.5864067461203,"ko","monot_all","non-linear"
"3748",12.9,7.03463532453291,9.1958909134787,8.11346885937653,4.5864067461203,"ko","monot_all","non-linear"
"3749",13,7.14389036264868,9.33320877655817,8.18502050768911,4.5864067461203,"ko","monot_all","non-linear"
"3750",13.1,7.21328477803915,9.48440932841688,8.2558466823104,4.5864067461203,"ko","monot_all","non-linear"
"3751",13.2,7.28177596037015,9.63354278258569,8.32591114939116,4.5864067461203,"ko","monot_all","non-linear"
"3752",13.3,7.34936555133727,9.78061230289943,8.39521530595137,4.5864067461203,"ko","monot_all","non-linear"
"3753",13.4,7.40039277069625,9.92562343946547,8.46376119653573,4.5864067461203,"ko","monot_all","non-linear"
"3754",13.5,7.44309594506648,10.0685817423911,8.53155086568892,4.5864067461203,"ko","monot_all","non-linear"
"3755",13.6,7.48525158944531,10.2094927617838,8.59858635795566,4.5864067461203,"ko","monot_all","non-linear"
"3756",13.7,7.5268611881656,10.3483620477508,8.66486971788061,4.5864067461203,"ko","monot_all","non-linear"
"3757",13.8,7.5679262255602,10.4851951503994,8.73040299000849,4.5864067461203,"ko","monot_all","non-linear"
"3758",13.9,7.608448185962,10.6199976198371,8.79518821888398,4.5864067461203,"ko","monot_all","non-linear"
"3759",14,7.64842855370385,10.7527750061712,8.85922744905178,4.5864067461203,"ko","monot_all","non-linear"
"3760",14.1,7.68786881311861,10.8835328595091,8.92252272505659,4.5864067461203,"ko","monot_all","non-linear"
"3761",14.2,7.72677044853916,11.0122767299581,8.98507609144308,4.5864067461203,"ko","monot_all","non-linear"
"3762",14.3,7.76513494429834,11.1390121676255,9.04688959275596,4.5864067461203,"ko","monot_all","non-linear"
"3763",14.4,7.80296378472904,11.2637447226187,9.10796527353992,4.5864067461203,"ko","monot_all","non-linear"
"3764",14.5,7.84025845416411,11.3864799450451,9.16830517833965,4.5864067461203,"ko","monot_all","non-linear"
"3765",14.6,7.87702043693642,11.507223385012,9.22791135169985,4.5864067461203,"ko","monot_all","non-linear"
"3766",14.7,7.91325121737884,11.6259805926268,9.28678583816521,4.5864067461203,"ko","monot_all","non-linear"
"3767",14.8,7.94895227982422,11.7427571179968,9.34493068228042,4.5864067461203,"ko","monot_all","non-linear"
"3768",14.9,7.98412510860543,11.8575585112294,9.40234792859018,4.5864067461203,"ko","monot_all","non-linear"
"3769",15,8.01877118805535,11.9703903224319,9.45903962163918,4.5864067461203,"ko","monot_all","non-linear"
"3770",15.1,8.05289200250682,12.0812581017117,9.51500780597211,4.5864067461203,"ko","monot_all","non-linear"
"3771",15.2,8.08648903629273,12.1901673991761,9.57025452613367,4.5864067461203,"ko","monot_all","non-linear"
"3772",15.3,8.11956377374591,12.3142400974485,9.62478182666853,4.5864067461203,"ko","monot_all","non-linear"
"3773",15.4,8.15211769919927,12.4374857142411,9.67859175212143,4.5864067461203,"ko","monot_all","non-linear"
"3774",15.5,8.18415229698563,12.5585591755409,9.73168634703702,4.5864067461203,"ko","monot_all","non-linear"
"3775",15.6,8.21566905143789,12.6774666897632,9.78406765596001,4.5864067461203,"ko","monot_all","non-linear"
"3776",15.7,8.24666944688889,12.7942144653231,9.83573772343509,4.5864067461203,"ko","monot_all","non-linear"
"3777",15.8,8.27715496767151,12.908808710636,9.88669859400696,4.5864067461203,"ko","monot_all","non-linear"
"3778",15.9,8.30712709811861,13.0212556341169,9.93695231222031,4.5864067461203,"ko","monot_all","non-linear"
"3779",16,8.33658732256305,13.1315614441812,9.98650092261983,4.5864067461203,"ko","monot_all","non-linear"
"3780",16.1,8.3655371253377,13.239732349244,10.0353464697502,4.5864067461203,"ko","monot_all","non-linear"
"3781",16.2,8.39397799077542,13.3457745577205,10.0834909981562,4.5864067461203,"ko","monot_all","non-linear"
"3782",16.3,8.42191140320908,13.4496942780259,10.1309365523823,4.5864067461203,"ko","monot_all","non-linear"
"3783",16.4,8.44933884697155,13.5514977185755,10.1776851769735,4.5864067461203,"ko","monot_all","non-linear"
"3784",16.5,8.47626180639567,13.6511910877844,10.2237389164743,4.5864067461203,"ko","monot_all","non-linear"
"3785",16.6,8.50268176581433,13.7487805940678,10.2690998154294,4.5864067461203,"ko","monot_all","non-linear"
"3786",16.7,8.52860020956039,13.844272445841,10.3137699183835,4.5864067461203,"ko","monot_all","non-linear"
"3787",16.8,8.55401862196671,13.9376728515191,10.3577512698814,4.5864067461203,"ko","monot_all","non-linear"
"3788",16.9,8.57893848736615,14.0289880195175,10.4010459144676,4.5864067461203,"ko","monot_all","non-linear"
"3789",17,8.60336129009158,14.1182241582511,10.443655896687,4.5864067461203,"ko","monot_all","non-linear"
"3790",17.1,8.62728851447587,14.2053874761354,10.4855832610841,4.5864067461203,"ko","monot_all","non-linear"
"3791",17.2,8.65072164485188,14.2904841815855,10.5268300522038,4.5864067461203,"ko","monot_all","non-linear"
"3792",17.3,8.67366216555247,14.3735204830165,10.5673983145906,4.5864067461203,"ko","monot_all","non-linear"
"3793",17.4,8.69611156091051,14.4545025888438,10.6072900927893,4.5864067461203,"ko","monot_all","non-linear"
"3794",17.5,8.71468630434262,14.5334367074824,10.6465074313446,4.5864067461203,"ko","monot_all","non-linear"
"3795",17.6,8.72762671574631,14.6103290473477,10.6850523748012,4.5864067461203,"ko","monot_all","non-linear"
"3796",17.7,8.73991066673067,14.6851858168547,10.7229269677037,4.5864067461203,"ko","monot_all","non-linear"
"3797",17.8,8.75154015947599,14.7580132244188,10.7601332545968,4.5864067461203,"ko","monot_all","non-linear"
"3798",17.9,8.76251719616257,14.8288174784552,10.7966732800253,4.5864067461203,"ko","monot_all","non-linear"
"3799",18,8.77284377897069,14.897604787379,10.8325490885339,4.5864067461203,"ko","monot_all","non-linear"
"3800",18.1,8.78252191008065,14.9643813596054,10.8677627246671,4.5864067461203,"ko","monot_all","non-linear"
"3801",18.2,8.79155359167274,15.0291534035497,10.9023162329698,4.5864067461203,"ko","monot_all","non-linear"
"3802",18.3,8.79994082592724,15.091927127627,10.9362116579866,4.5864067461203,"ko","monot_all","non-linear"
"3803",18.4,8.80768561502444,15.1527087402526,10.9694510442622,4.5864067461203,"ko","monot_all","non-linear"
"3804",18.5,8.81478996114464,15.2115044498417,11.0020364363414,4.5864067461203,"ko","monot_all","non-linear"
"3805",18.6,8.82125586646813,15.2683204648094,11.0339698787687,4.5864067461203,"ko","monot_all","non-linear"
"3806",18.7,8.82708533317519,15.3231629935711,11.0652534160889,4.5864067461203,"ko","monot_all","non-linear"
"3807",18.8,8.83228036344611,15.3760382445418,11.0958890928467,4.5864067461203,"ko","monot_all","non-linear"
"3808",18.9,8.8368429594612,15.4269524261368,11.1258789535867,4.5864067461203,"ko","monot_all","non-linear"
"3809",19,8.84077512340072,15.4759117467714,11.1552250428538,4.5864067461203,"ko","monot_all","non-linear"
"3810",19.1,8.84407885744498,15.5229224148606,11.1839294051924,4.5864067461203,"ko","monot_all","non-linear"
"3811",19.2,8.84675616377427,15.5679906388198,11.2119940851475,4.5864067461203,"ko","monot_all","non-linear"
"3812",19.3,8.84880904456886,15.6111226270641,11.2394211272636,4.5864067461203,"ko","monot_all","non-linear"
"3813",19.4,8.85023950200907,15.6523245880087,11.2662125760854,4.5864067461203,"ko","monot_all","non-linear"
"3814",19.5,8.85104953827517,15.6916027300689,11.2923704761577,4.5864067461203,"ko","monot_all","non-linear"
"3815",19.6,8.85124115554745,15.7289632616598,11.3178968720251,4.5864067461203,"ko","monot_all","non-linear"
"3816",19.7,8.8508163560062,15.7644123911967,11.3427938082323,4.5864067461203,"ko","monot_all","non-linear"
"3817",19.8,8.84977714183173,15.7979563270947,11.3670633293241,4.5864067461203,"ko","monot_all","non-linear"
"3818",19.9,8.8481255152043,15.8296012777691,11.390707479845,4.5864067461203,"ko","monot_all","non-linear"
"3819",20,8.84586347830422,15.8593534516351,11.4137283043399,4.5864067461203,"ko","monot_all","non-linear"
"3820",0,-2.48855091588926,2.33619261068021,0,3.36072364290044,"sp","monot_all","non-linear"
"3821",0.1,-2.39414092400369,2.1347151293645,0.0219000883744411,3.36072364290044,"sp","monot_all","non-linear"
"3822",0.2,-2.2992854829585,1.93563248767168,0.0443575277514952,3.36072364290044,"sp","monot_all","non-linear"
"3823",0.3,-2.20353914359407,1.74133952522464,0.0679296691337754,3.36072364290044,"sp","monot_all","non-linear"
"3824",0.4,-2.1064564567508,1.55423108164626,0.0931738635238961,3.36072364290044,"sp","monot_all","non-linear"
"3825",0.5,-2.00759197326906,1.55332653670979,0.12064746192447,3.36072364290044,"sp","monot_all","non-linear"
"3826",0.6,-1.90650024398923,1.60972471310919,0.15090781533811,3.36072364290044,"sp","monot_all","non-linear"
"3827",0.7,-1.80273581975171,1.66612289468134,0.184512274767428,3.36072364290044,"sp","monot_all","non-linear"
"3828",0.8,-1.69585325139686,1.72252108228836,0.222018191215041,3.36072364290044,"sp","monot_all","non-linear"
"3829",0.9,-1.64313074803669,1.77891927679237,0.263982915683559,3.36072364290044,"sp","monot_all","non-linear"
"3830",1,-1.62473515715612,1.84154780818635,0.310963799175596,3.36072364290044,"sp","monot_all","non-linear"
"3831",1.1,-1.59239883927376,1.90625440909394,0.363518192693766,3.36072364290044,"sp","monot_all","non-linear"
"3832",1.2,-1.54472772168944,1.97096104058603,0.422203447240681,3.36072364290044,"sp","monot_all","non-linear"
"3833",1.3,-1.48032773170298,2.03566770544303,0.487576913818956,3.36072364290044,"sp","monot_all","non-linear"
"3834",1.4,-1.3978047966142,2.10037440644535,0.560195943431204,3.36072364290044,"sp","monot_all","non-linear"
"3835",1.5,-1.29603413253199,2.16508114507194,0.640506540348093,3.36072364290044,"sp","monot_all","non-linear"
"3836",1.6,-1.17577778625836,2.22978791368274,0.728174533711121,3.36072364290044,"sp","monot_all","non-linear"
"3837",1.7,-1.03860466274587,2.29449470073821,0.822532129372675,3.36072364290044,"sp","monot_all","non-linear"
"3838",1.8,-0.886086711173142,2.35920149468405,0.922910274445027,3.36072364290044,"sp","monot_all","non-linear"
"3839",1.9,-0.719795880718816,2.423908283966,1.02863991604045,3.36072364290044,"sp","monot_all","non-linear"
"3840",2,-0.541304120561531,2.48861505702979,1.13905200127122,3.36072364290044,"sp","monot_all","non-linear"
"3841",2.1,-0.352183379879922,2.55332180232113,1.25347747724961,3.36072364290044,"sp","monot_all","non-linear"
"3842",2.2,-0.154005607852627,2.61802850828575,1.37124729108789,3.36072364290044,"sp","monot_all","non-linear"
"3843",2.3,0.0516572463417186,2.68273516336938,1.49169238989833,3.36072364290044,"sp","monot_all","non-linear"
"3844",2.4,0.255452824041977,2.74744175601773,1.61414372079322,3.36072364290044,"sp","monot_all","non-linear"
"3845",2.5,0.449361030561706,2.81214827467655,1.73793223088481,3.36072364290044,"sp","monot_all","non-linear"
"3846",2.6,0.64559881227678,2.87685470779154,1.86238886728538,3.36072364290044,"sp","monot_all","non-linear"
"3847",2.7,0.842570234948685,2.94156104380844,1.98684457710722,3.36072364290044,"sp","monot_all","non-linear"
"3848",2.8,1.03868535493992,3.02520524647769,2.11063291803384,3.36072364290044,"sp","monot_all","non-linear"
"3849",2.9,1.18759987494072,3.12315186685389,2.23328642791493,3.36072364290044,"sp","monot_all","non-linear"
"3850",3,1.29510464669699,3.24510337527637,2.35467324514961,3.36072364290044,"sp","monot_all","non-linear"
"3851",3.1,1.40182421856616,3.39196874650166,2.47469380556452,3.36072364290044,"sp","monot_all","non-linear"
"3852",3.2,1.50767036101593,3.52797655084045,2.59324854498629,3.36072364290044,"sp","monot_all","non-linear"
"3853",3.3,1.612554844514,3.65389768239319,2.71023789924156,3.36072364290044,"sp","monot_all","non-linear"
"3854",3.4,1.71638943952804,3.77050303526036,2.82556230415697,3.36072364290044,"sp","monot_all","non-linear"
"3855",3.5,1.81908591652575,3.87856350354241,2.93912219555914,3.36072364290044,"sp","monot_all","non-linear"
"3856",3.6,1.91537959598236,3.9788499813398,3.05081800927471,3.36072364290044,"sp","monot_all","non-linear"
"3857",3.7,1.98789088935267,4.07213336275299,3.16055018113032,3.36072364290044,"sp","monot_all","non-linear"
"3858",3.8,2.06034947563642,4.15918454188245,3.26821914695261,3.36072364290044,"sp","monot_all","non-linear"
"3859",3.9,2.1327506623084,4.24077441282862,3.3737253425682,3.36072364290044,"sp","monot_all","non-linear"
"3860",4,2.20508975684338,4.31767386969198,3.47696920380373,3.36072364290044,"sp","monot_all","non-linear"
"3861",4.1,2.27736206671615,4.39065380657298,3.57785116648584,3.36072364290044,"sp","monot_all","non-linear"
"3862",4.2,2.3495628994015,4.46048511757207,3.67627166644116,3.36072364290044,"sp","monot_all","non-linear"
"3863",4.3,2.42168756237419,4.52920591004612,3.77213113949633,3.36072364290044,"sp","monot_all","non-linear"
"3864",4.4,2.49373136310903,4.6141908515727,3.86533002147798,3.36072364290044,"sp","monot_all","non-linear"
"3865",4.5,2.56568960908078,4.69684187579441,3.95576874821275,3.36072364290044,"sp","monot_all","non-linear"
"3866",4.6,2.63755794011632,4.77771692521534,4.04335755410469,3.36072364290044,"sp","monot_all","non-linear"
"3867",4.7,2.70933589530777,4.85706453309817,4.12812163372545,3.36072364290044,"sp","monot_all","non-linear"
"3868",4.8,2.78102554644499,4.93493226148501,4.21016085196069,3.36072364290044,"sp","monot_all","non-linear"
"3869",4.9,2.85262900830181,5.01136426161212,4.28957634097174,3.36072364290044,"sp","monot_all","non-linear"
"3870",5,2.92414839565208,5.08640468471578,4.36646923291992,3.36072364290044,"sp","monot_all","non-linear"
"3871",5.1,2.99558582326964,5.16009768203229,4.44094065996657,3.36072364290044,"sp","monot_all","non-linear"
"3872",5.2,3.06694340592831,5.23248740479791,4.51309175427302,3.36072364290044,"sp","monot_all","non-linear"
"3873",5.3,3.13822325840195,5.31026117254419,4.58302364800059,3.36072364290044,"sp","monot_all","non-linear"
"3874",5.4,3.20942749546438,5.39182760583908,4.65083747331061,3.36072364290044,"sp","monot_all","non-linear"
"3875",5.5,3.28055823188944,5.46927544623124,4.71663436236443,3.36072364290044,"sp","monot_all","non-linear"
"3876",5.6,3.35161758245097,5.54281749755182,4.78051544732336,3.36072364290044,"sp","monot_all","non-linear"
"3877",5.7,3.42260766192281,5.61266656363197,4.84258186034874,3.36072364290044,"sp","monot_all","non-linear"
"3878",5.8,3.49353058507879,5.67903544830287,4.90293473360189,3.36072364290044,"sp","monot_all","non-linear"
"3879",5.9,3.56438846669276,5.74213695539567,4.96167519924415,3.36072364290044,"sp","monot_all","non-linear"
"3880",6,3.63518342153854,5.80218388874152,5.01890438943685,3.36072364290044,"sp","monot_all","non-linear"
"3881",6.1,3.70591756438999,5.85938905217158,5.07472343634132,3.36072364290044,"sp","monot_all","non-linear"
"3882",6.2,3.77546872739055,5.91396524951702,5.12923347211888,3.36072364290044,"sp","monot_all","non-linear"
"3883",6.3,3.84186326117395,5.96612528460898,5.18253562893087,3.36072364290044,"sp","monot_all","non-linear"
"3884",6.4,3.90820333135349,6.01608196127864,5.23473103893862,3.36072364290044,"sp","monot_all","non-linear"
"3885",6.5,3.97449105245542,6.07504462912716,5.28592083430345,3.36072364290044,"sp","monot_all","non-linear"
"3886",6.6,4.04072853900603,6.13382438798965,5.33620614718671,3.36072364290044,"sp","monot_all","non-linear"
"3887",6.7,4.10691790553158,6.19196314084543,5.38568810974971,3.36072364290044,"sp","monot_all","non-linear"
"3888",6.8,4.17306126655833,6.24950503893079,5.43446785415379,3.36072364290044,"sp","monot_all","non-linear"
"3889",6.9,4.22911035858098,6.306494233482,5.48264651256027,3.36072364290044,"sp","monot_all","non-linear"
"3890",7,4.277106708719,6.36297487573534,5.5303252171305,3.36072364290044,"sp","monot_all","non-linear"
"3891",7.1,4.32479542611822,6.41899111692709,5.5776051000258,3.36072364290044,"sp","monot_all","non-linear"
"3892",7.2,4.37225851043036,6.47458710829353,5.62458729340749,3.36072364290044,"sp","monot_all","non-linear"
"3893",7.3,4.41957796130716,6.53260706234123,5.67137292943691,3.36072364290044,"sp","monot_all","non-linear"
"3894",7.4,4.46683577840036,6.5958874970724,5.71806314027539,3.36072364290044,"sp","monot_all","non-linear"
"3895",7.5,4.51410442798195,6.65866430007607,5.76474731034442,3.36072364290044,"sp","monot_all","non-linear"
"3896",7.6,4.56140262169988,6.72093537706961,5.81144858361817,3.36072364290044,"sp","monot_all","non-linear"
"3897",7.7,4.60873024777069,6.78270297889307,5.85816690843806,3.36072364290044,"sp","monot_all","non-linear"
"3898",7.8,4.6539413308289,6.84396936101889,5.9049022084164,3.36072364290044,"sp","monot_all","non-linear"
"3899",7.9,4.6473644994647,6.90473677891946,5.95165440716555,3.36072364290044,"sp","monot_all","non-linear"
"3900",8,4.64098322447205,6.96500748806723,5.99842342829784,3.36072364290044,"sp","monot_all","non-linear"
"3901",8.1,4.63479661786176,7.0247837439346,6.0452091954256,3.36072364290044,"sp","monot_all","non-linear"
"3902",8.2,4.62880379164463,7.084067801994,6.09201163216117,3.36072364290044,"sp","monot_all","non-linear"
"3903",8.3,4.62300385783147,7.14286191771786,6.13883066211688,3.36072364290044,"sp","monot_all","non-linear"
"3904",8.4,4.61739592843309,7.20116834657859,6.18566620890508,3.36072364290044,"sp","monot_all","non-linear"
"3905",8.5,4.61197911546031,7.25898934404861,6.23251819613809,3.36072364290044,"sp","monot_all","non-linear"
"3906",8.6,4.60675253092394,7.31632716560035,6.27938654742826,3.36072364290044,"sp","monot_all","non-linear"
"3907",8.7,4.60171528683478,7.37318406670623,6.32627118638792,3.36072364290044,"sp","monot_all","non-linear"
"3908",8.8,4.59686649520364,7.42956230283867,6.37317203662941,3.36072364290044,"sp","monot_all","non-linear"
"3909",8.9,4.59220526804135,7.48546412947009,6.42008902176506,3.36072364290044,"sp","monot_all","non-linear"
"3910",9,4.5877307173587,7.54089180207291,6.46702206540721,3.36072364290044,"sp","monot_all","non-linear"
"3911",9.1,4.58344195516651,7.59584757611956,6.51397109116819,3.36072364290044,"sp","monot_all","non-linear"
"3912",9.2,4.57933809347558,7.65033370708245,6.56093602266035,3.36072364290044,"sp","monot_all","non-linear"
"3913",9.3,4.57541824429673,7.70435245043401,6.60791678349601,3.36072364290044,"sp","monot_all","non-linear"
"3914",9.4,4.57168151964078,7.75790606164665,6.65491329728751,3.36072364290044,"sp","monot_all","non-linear"
"3915",9.5,4.56812703151852,7.81099679619281,6.7019254876472,3.36072364290044,"sp","monot_all","non-linear"
"3916",9.6,4.56475389194077,7.8636269095449,6.7489532781874,3.36072364290044,"sp","monot_all","non-linear"
"3917",9.7,4.56156121291834,7.91579865717534,6.79599659252045,3.36072364290044,"sp","monot_all","non-linear"
"3918",9.8,4.55854810646204,7.96751429455655,6.8430553542587,3.36072364290044,"sp","monot_all","non-linear"
"3919",9.9,4.55571368458268,8.01877607716096,6.89012948701446,3.36072364290044,"sp","monot_all","non-linear"
"3920",10,4.55305705929107,8.06958626046099,6.93721891440009,3.36072364290044,"sp","monot_all","non-linear"
"3921",10.1,4.55057734259803,8.11994709992905,6.98432356002791,3.36072364290044,"sp","monot_all","non-linear"
"3922",10.2,4.54827364651436,8.16986085103758,7.03144334751027,3.36072364290044,"sp","monot_all","non-linear"
"3923",10.3,4.54614508305086,8.21932976925899,7.0785782004595,3.36072364290044,"sp","monot_all","non-linear"
"3924",10.4,4.54419076421837,8.2683561100657,7.12572804248793,3.36072364290044,"sp","monot_all","non-linear"
"3925",10.5,4.54240980202767,8.3170677516393,7.1728927972079,3.36072364290044,"sp","monot_all","non-linear"
"3926",10.6,4.53990840905325,8.37746351485622,7.22007238823175,3.36072364290044,"sp","monot_all","non-linear"
"3927",10.7,4.53329777021836,8.44110396795321,7.26726673917182,3.36072364290044,"sp","monot_all","non-linear"
"3928",10.8,4.52707096849483,8.50511000259823,7.31447577364044,3.36072364290044,"sp","monot_all","non-linear"
"3929",10.9,4.5212260070588,8.56899038541457,7.36169941524994,3.36072364290044,"sp","monot_all","non-linear"
"3930",11,4.51576088908641,8.63274577349519,7.40893758761266,3.36072364290044,"sp","monot_all","non-linear"
"3931",11.1,4.51067361775379,8.69637682393306,7.45619021434094,3.36072364290044,"sp","monot_all","non-linear"
"3932",11.2,4.50596219623708,8.75988419382117,7.50345721904712,3.36072364290044,"sp","monot_all","non-linear"
"3933",11.3,4.5016246277124,8.82326854025248,7.55073852534353,3.36072364290044,"sp","monot_all","non-linear"
"3934",11.4,4.4976589153559,8.88653052031997,7.5980340568425,3.36072364290044,"sp","monot_all","non-linear"
"3935",11.5,4.49406306234372,8.94967079111661,7.64534373715638,3.36072364290044,"sp","monot_all","non-linear"
"3936",11.6,4.49083507185198,9.01269000973538,7.6926674898975,3.36072364290044,"sp","monot_all","non-linear"
"3937",11.7,4.48797294705683,9.07558883326925,7.74000523867819,3.36072364290044,"sp","monot_all","non-linear"
