"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"21",2,1.73182332102548,7.46012249344026,5.14945186478499,-5.90142827151849,"du","long","linear"
"22",2.1,1.95958110665609,7.73409776717939,5.40692445802424,-5.90142827151849,"du","long","linear"
"23",2.2,2.1873388922867,8.00807304091853,5.66439705126349,-5.90142827151849,"du","long","linear"
"24",2.3,2.4150966779173,8.28204831465766,5.92186964450273,-5.90142827151849,"du","long","linear"
"25",2.4,2.64285446354791,8.55602358839679,6.17934223774198,-5.90142827151849,"du","long","linear"
"26",2.5,2.87061224917852,8.82999886213592,6.43681483098123,-5.90142827151849,"du","long","linear"
"27",2.6,3.09837003480912,9.10397413587505,6.69428742422048,-5.90142827151849,"du","long","linear"
"28",2.7,3.32612782043973,9.37794940961419,6.95176001745973,-5.90142827151849,"du","long","linear"
"29",2.8,3.55388560607034,9.65192468335332,7.20923261069898,-5.90142827151849,"du","long","linear"
"30",2.9,3.78164339170094,9.92589995709245,7.46670520393823,-5.90142827151849,"du","long","linear"
"31",3,4.00940117733155,10.1998752308316,7.72417779717748,-5.90142827151849,"du","long","linear"
"32",3.1,4.23715896296216,10.4738505045707,7.98165039041673,-5.90142827151849,"du","long","linear"
"33",3.2,4.46491674859277,10.7478257783098,8.23912298365598,-5.90142827151849,"du","long","linear"
"34",3.3,4.69267453422337,11.021801052049,8.49659557689523,-5.90142827151849,"du","long","linear"
"35",3.4,4.92043231985398,11.2957763257881,8.75406817013448,-5.90142827151849,"du","long","linear"
"36",3.5,5.14819010548459,11.5697515995272,9.01154076337373,-5.90142827151849,"du","long","linear"
"37",3.6,5.37594789111519,11.8437268732664,9.26901335661297,-5.90142827151849,"du","long","linear"
